awaypos,card_type,comment,del,elapsed,elapsed_plus,event_incident_typefk,goal_type,homepos,id,injury_time,match_id,n,pos_x,pos_y,possession,sortorder,stats,subtype,type,value
33,,67,,90,,352,,67,540374,,1829,239,,,,0,,possession,special,
43,,57,,29,,352,,57,539704,,1830,71,,,,0,,possession,special,
57,,43,,45,1,352,,43,539900,,1830,104,,,,2,,possession,special,
52,,48,,71,,352,,48,540218,,1830,170,,,,3,,possession,special,
44,,56,,90,1,352,,56,540447,,1830,216,,,,6,,possession,special,
52,,48,,24,,352,,48,538712,,1831,31,,,,1,,possession,special,
57,,43,,45,,352,,43,538884,,1831,92,,,,2,,possession,special,
47,,53,,68,,352,,53,539158,,1831,142,,,,0,,possession,special,
50,,50,,90,1,352,,50,539335,,1831,198,,,,0,,possession,special,
50,,50,,25,,352,,50,540538,,1832,55,,,,2,,possession,special,
44,,56,,45,,352,,56,540591,,1832,115,,,,7,,possession,special,
50,,50,,70,,352,,50,540653,,1832,176,,,,1,,possession,special,
55,,45,,90,,352,,45,540716,,1832,235,,,,4,,possession,special,
54,,46,,25,,352,,46,539664,,1833,58,,,,1,,possession,special,
57,,43,,45,,352,,43,539866,,1833,116,,,,4,,possession,special,
51,,49,,70,,352,,49,540238,,1833,191,,,,2,,possession,special,
46,,54,,90,,352,,54,540393,,1833,217,,,,2,,possession,special,
50,,50,,25,,352,,50,539649,,1834,71,,,,0,,possession,special,
45,,55,,45,,352,,55,539857,,1834,100,,,,1,,possession,special,
46,,54,,69,,352,,54,540155,,1834,151,,,,3,,possession,special,
44,,56,,90,,352,,56,540404,,1834,192,,,,3,,possession,special,
49,,51,,25,,352,,51,538708,,1835,58,,,,0,,possession,special,
52,,48,,45,4,352,,48,538909,,1835,112,,,,0,,possession,special,
44,,56,,75,,352,,56,539224,,1835,200,,,,3,,possession,special,
52,,48,,25,,352,,48,538580,,1836,49,,,,0,,possession,special,
56,,44,,45,,352,,44,538766,,1836,108,,,,0,,possession,special,
59,,41,,70,,352,,41,539044,,1836,178,,,,0,,possession,special,
52,,48,,90,,352,,48,539229,,1836,214,,,,0,,possession,special,
49,,51,,25,,352,,51,539662,,1837,63,,,,3,,possession,special,
56,,44,,45,2,352,,44,539887,,1837,69,,,,0,,possession,special,
51,,49,,70,,352,,49,540189,,1837,176,,,,0,,possession,special,
50,,50,,86,,352,,50,540377,,1837,107,,,,2,,possession,special,
39,,61,,25,,352,,61,538713,,1838,52,,,,1,,possession,special,
37,,63,,45,3,352,,63,538910,,1838,121,,,,0,,possession,special,
37,,63,,70,,352,,63,539183,,1838,181,,,,0,,possession,special,
38,,62,,90,4,352,,62,539361,,1838,241,,,,0,,possession,special,
44,,56,,25,,352,,56,382231,,1839,73,,,,0,,possession,special,
43,,57,,45,,352,,57,382542,,1839,128,,,,0,,possession,special,
44,,56,,75,,352,,56,383348,,1839,228,,,,2,,possession,special,
43,,57,,90,,352,,57,383485,,1839,250,,,,3,,possession,special,
44,,56,,29,,352,,56,382278,,1840,70,,,,0,,possession,special,
49,,51,,45,2,352,,51,382594,,1840,123,,,,0,,possession,special,
45,,55,,90,1,352,,55,383468,,1840,243,,,,1,,possession,special,
49,,51,,25,,352,,51,382322,,1841,77,,,,1,,possession,special,
43,,57,,45,,352,,57,382726,,1841,120,,,,1,,possession,special,
47,,53,,70,,352,,53,383238,,1841,171,,,,2,,possession,special,
43,,57,,90,2,352,,57,383547,,1841,216,,,,2,,possession,special,
59,,41,,25,,352,,41,384560,,1842,33,,,,2,,possession,special,
44,,56,,45,1,352,,56,384693,,1842,78,,,,1,,possession,special,
44,,56,,70,,352,,56,384905,,1842,140,,,,1,,possession,special,
42,,58,,90,,352,,58,385056,,1842,163,,,,0,,possession,special,
40,,60,,24,,352,,60,382218,,1843,20,,,,5,,possession,special,
41,,59,,44,,352,,59,382558,,1843,50,,,,1,,possession,special,
41,,59,,70,,352,,59,383214,,1843,120,,,,3,,possession,special,
40,,60,,90,,352,,60,383480,,1843,163,,,,1,,possession,special,
62,,38,,25,,352,,38,383731,,1844,58,,,,0,,possession,special,
55,,45,,45,3,352,,45,383792,,1844,119,,,,1,,possession,special,
54,,46,,70,,352,,46,383865,,1844,194,,,,1,,possession,special,
53,,47,,90,5,352,,47,383933,,1844,260,,,,0,,possession,special,
57,,43,,25,,352,,43,382224,,1845,57,,,,3,,possession,special,
47,,53,,45,4,352,,53,382623,,1845,120,,,,0,,possession,special,
45,,55,,70,,352,,55,383169,,1845,201,,,,3,,possession,special,
53,,47,,90,4,352,,47,383551,,1845,258,,,,0,,possession,special,
59,,41,,25,,352,,41,385665,,1846,69,,,,4,,possession,special,
59,,41,,45,1,352,,41,385722,,1846,125,,,,0,,possession,special,
61,,39,,72,,352,,39,385790,,1846,192,,,,0,,possession,special,
64,,36,,90,,352,,36,385828,,1846,230,,,,0,,possession,special,
45,,55,,25,,352,,55,382237,,1847,50,,,,2,,possession,special,
52,,48,,45,,352,,48,382580,,1847,84,,,,1,,possession,special,
53,,47,,69,,352,,47,383156,,1847,149,,,,2,,possession,special,
54,,46,,90,1,352,,46,383510,,1847,188,,,,1,,possession,special,
47,,53,,25,,352,,53,383997,,1848,59,,,,0,,possession,special,
49,,51,,45,3,352,,51,384098,,1848,121,,,,3,,possession,special,
51,,49,,70,,352,,49,384250,,1848,188,,,,0,,possession,special,
50,,50,,90,5,352,,50,384389,,1848,264,,,,3,,possession,special,
47,,53,,25,,352,,53,542860,,1849,63,,,,0,,possession,special,
55,,45,,45,,352,,45,542931,,1849,135,,,,0,,possession,special,
43,,57,,70,,352,,57,543016,,1849,225,,,,0,,possession,special,
47,,53,,90,,352,,53,543070,,1849,268,,,,3,,possession,special,
39,,61,,25,,352,,61,541499,,1850,56,,,,2,,possession,special,
46,,54,,45,,352,,54,541775,,1850,102,,,,1,,possession,special,
45,,55,,70,,352,,55,542144,,1850,180,,,,1,,possession,special,
43,,57,,90,,352,,57,542425,,1850,208,,,,0,,possession,special,
42,,58,,25,,352,,58,541493,,1851,48,,,,1,,possession,special,
48,,52,,45,1,352,,52,541759,,1851,178,,,,1,,possession,special,
39,,61,,72,,352,,61,542211,,1851,177,,,,0,,possession,special,
33,,67,,90,,352,,67,542478,,1851,230,,,,4,,possession,special,
40,,60,,24,,352,,60,541488,,1852,35,,,,0,,possession,special,
38,,62,,45,1,352,,62,541806,,1852,80,,,,0,,possession,special,
40,,60,,69,,352,,60,542154,,1852,128,,,,2,,possession,special,
41,,59,,90,1,352,,59,542462,,1852,164,,,,2,,possession,special,
66,,34,,18,,352,,34,541001,,1853,37,,,,0,,possession,special,
62,,38,,31,,352,,38,541031,,1853,90,,,,0,,possession,special,
64,,36,,45,1,352,,36,541055,,1853,58,,,,1,,possession,special,
30,,70,,57,,352,,70,541075,,1853,156,,,,2,,possession,special,
55,,45,,75,,352,,45,541104,,1853,148,,,,1,,possession,special,
51,,49,,25,,352,,49,542601,,1854,53,,,,1,,possession,special,
50,,50,,45,3,352,,50,542665,,1854,117,,,,2,,possession,special,
47,,53,,70,,352,,53,542726,,1854,179,,,,1,,possession,special,
49,,51,,90,5,352,,51,542793,,1854,243,,,,1,,possession,special,
57,,43,,16,,352,,43,541372,,1855,24,,,,2,,possession,special,
74,,26,,21,,352,,26,541436,,1855,39,,,,0,,possession,special,
61,,39,,36,,352,,39,541648,,1855,68,,,,1,,possession,special,
54,,46,,45,,352,,46,541787,,1855,91,,,,3,,possession,special,
60,,40,,70,,352,,40,542169,,1855,153,,,,3,,possession,special,
59,,41,,90,2,352,,41,542473,,1855,200,,,,3,,possession,special,
46,,54,,25,,352,,54,541517,,1856,70,,,,2,,possession,special,
53,,47,,45,4,352,,47,541834,,1856,137,,,,1,,possession,special,
58,,42,,70,,352,,42,542214,,1856,211,,,,2,,possession,special,
56,,44,,90,6,352,,44,542541,,1856,273,,,,0,,possession,special,
53,,47,,25,,352,,47,541466,,1857,68,,,,1,,possession,special,
53,,47,,45,,352,,47,541763,,1857,119,,,,4,,possession,special,
52,,48,,70,,352,,48,542193,,1857,169,,,,1,,possession,special,
47,,53,,90,,352,,53,542463,,1857,227,,,,0,,possession,special,
57,,43,,25,,352,,43,543137,,1858,53,,,,0,,possession,special,
60,,40,,45,,352,,40,543180,,1858,96,,,,0,,possession,special,
57,,43,,70,,352,,43,543246,,1858,162,,,,1,,possession,special,
57,,43,,90,1,352,,43,543294,,1858,214,,,,2,,possession,special,
41,,59,,25,,352,,59,549633,,1859,56,,,,1,,possession,special,
45,,55,,45,3,352,,55,549759,,1859,121,,,,0,,possession,special,
47,,53,,70,,352,,53,549918,,1859,183,,,,3,,possession,special,
44,,56,,90,4,352,,56,550048,,1859,235,,,,0,,possession,special,
43,,57,,25,,352,,57,546925,,1860,40,,,,0,,possession,special,
39,,61,,45,,352,,61,547100,,1860,89,,,,0,,possession,special,
41,,59,,70,,352,,59,547381,,1860,167,,,,0,,possession,special,
36,,64,,90,,352,,64,547551,,1860,212,,,,1,,possession,special,
49,,51,,25,,352,,51,546514,,1861,74,,,,2,,possession,special,
50,,50,,45,,352,,50,546568,,1861,113,,,,0,,possession,special,
43,,57,,70,,352,,57,546645,,1861,201,,,,0,,possession,special,
47,,53,,90,,352,,53,546691,,1861,247,,,,2,,possession,special,
48,,52,,26,,352,,52,546912,,1862,73,,,,0,,possession,special,
40,,60,,32,,352,,60,546973,,1862,75,,,,0,,possession,special,
49,,51,,45,2,352,,51,547099,,1862,97,,,,0,,possession,special,
41,,59,,71,,352,,59,547351,,1862,200,,,,3,,possession,special,
40,,60,,76,,352,,60,547408,,1862,199,,,,4,,possession,special,
43,,57,,90,2,352,,57,547564,,1862,249,,,,1,,possession,special,
49,,51,,25,,352,,51,546913,,1863,62,,,,2,,possession,special,
49,,51,,45,2,352,,51,547110,,1863,72,,,,0,,possession,special,
44,,56,,70,,352,,56,547328,,1863,217,,,,0,,possession,special,
45,,55,,90,5,352,,55,547597,,1863,172,,,,4,,possession,special,
43,,57,,24,,352,,57,546901,,1864,17,,,,0,,possession,special,
53,,47,,44,,352,,47,547086,,1864,52,,,,0,,possession,special,
50,,50,,70,,352,,50,547333,,1864,97,,,,0,,possession,special,
46,,54,,89,,352,,54,547528,,1864,190,,,,2,,possession,special,
62,,38,,21,,352,,38,609246,,1865,55,,,,0,,possession,special,
37,,63,,28,,352,,63,609324,,1865,63,,,,0,,possession,special,
49,,51,,45,1,352,,51,609406,,1865,105,,,,1,,possession,special,
49,,51,,72,,352,,51,609915,,1865,179,,,,2,,possession,special,
96,,4,,90,1,352,,4,610036,,1865,217,,,,0,,possession,special,
51,,49,,90,1,352,,49,610041,,1865,224,,,,4,,possession,special,
47,,53,,26,,352,,53,579324,,1866,54,,,,0,,possession,special,
47,,53,,45,1,352,,53,579442,,1866,169,,,,1,,possession,special,
49,,51,,74,,352,,51,579669,,1866,177,,,,0,,possession,special,
45,,55,,90,1,352,,55,579742,,1866,227,,,,0,,possession,special,
78,,22,,11,,352,,22,547705,,1867,19,,,,1,,possession,special,
72,,28,,29,,352,,28,547758,,1867,55,,,,0,,possession,special,
59,,41,,45,1,352,,41,547841,,1867,97,,,,4,,possession,special,
76,,24,,66,,352,,24,547931,,1867,138,,,,1,,possession,special,
65,,35,,90,1,352,,35,548025,,1867,193,,,,1,,possession,special,
52,,48,,22,,352,,48,548763,,1868,59,,,,0,,possession,special,
50,,50,,31,,352,,50,548808,,1868,67,,,,2,,possession,special,
48,,52,,45,1,352,,52,548937,,1868,110,,,,2,,possession,special,
47,,53,,71,,352,,53,549151,,1868,177,,,,0,,possession,special,
49,,51,,90,2,352,,51,549275,,1868,225,,,,0,,possession,special,
40,,60,,24,,352,,60,556556,,1869,48,,,,1,,possession,special,
50,,50,,45,,352,,50,556603,,1869,95,,,,1,,possession,special,
48,,52,,70,,352,,52,556661,,1869,152,,,,0,,possession,special,
44,,56,,90,,352,,56,556690,,1869,182,,,,0,,possession,special,
61,,39,,25,,352,,39,552531,,1870,82,,,,0,,possession,special,
60,,40,,45,1,352,,40,552665,,1870,114,,,,1,,possession,special,
55,,45,,70,,352,,45,553233,,1870,188,,,,0,,possession,special,
50,,50,,90,,352,,50,553316,,1870,143,,,,1,,possession,special,
43,,57,,25,,352,,57,555410,,1871,89,,,,0,,possession,special,
44,,56,,45,,352,,56,555486,,1871,125,,,,3,,possession,special,
48,,52,,70,,352,,52,555712,,1871,208,,,,4,,possession,special,
46,,54,,90,1,352,,54,555790,,1871,239,,,,2,,possession,special,
49,,51,,26,,352,,51,554543,,1872,57,,,,2,,possession,special,
46,,54,,45,1,352,,54,554668,,1872,123,,,,3,,possession,special,
43,,57,,78,,352,,57,554927,,1872,128,,,,0,,possession,special,
41,,59,,90,1,352,,59,555016,,1872,197,,,,2,,possession,special,
45,,55,,25,,352,,55,552328,,1873,95,,,,0,,possession,special,
49,,51,,45,,352,,51,552616,,1873,104,,,,1,,possession,special,
47,,53,,70,,352,,53,553031,,1873,201,,,,0,,possession,special,
51,,49,,90,,352,,49,553306,,1873,253,,,,1,,possession,special,
62,,38,,25,,352,,38,552368,,1874,73,,,,3,,possession,special,
53,,47,,45,,352,,47,552611,,1874,98,,,,2,,possession,special,
47,,53,,70,,352,,53,553116,,1874,200,,,,0,,possession,special,
46,,54,,90,,352,,54,553298,,1874,211,,,,0,,possession,special,
51,,49,,27,,352,,49,552354,,1875,53,,,,0,,possession,special,
54,,46,,45,3,352,,46,552684,,1875,111,,,,0,,possession,special,
54,,46,,72,,352,,46,553043,,1875,179,,,,0,,possession,special,
59,,41,,90,1,352,,41,553311,,1875,233,,,,1,,possession,special,
65,,35,,22,,352,,35,552302,,1876,37,,,,0,,possession,special,
63,,37,,44,,352,,37,552605,,1876,101,,,,1,,possession,special,
55,,45,,70,,352,,45,553074,,1876,164,,,,0,,possession,special,
59,,41,,89,,352,,41,553329,,1876,193,,,,1,,possession,special,
44,,56,,21,,352,,56,553517,,1877,39,,,,1,,possession,special,
59,,41,,41,,352,,41,553596,,1877,82,,,,0,,possession,special,
57,,43,,45,1,352,,43,553609,,1877,88,,,,0,,possession,special,
64,,36,,51,,352,,36,553669,,1877,102,,,,2,,possession,special,
39,,61,,70,,352,,61,553719,,1877,134,,,,4,,possession,special,
57,,43,,90,2,352,,43,553834,,1877,215,,,,1,,possession,special,
22,,78,,18,,352,,78,552285,,1878,40,,,,0,,possession,special,
10,,90,,23,,352,,90,552344,,1878,50,,,,2,,possession,special,
47,,53,,45,1,352,,53,552677,,1878,101,,,,1,,possession,special,
42,,58,,71,,352,,58,553103,,1878,184,,,,1,,possession,special,
44,,56,,90,2,352,,56,553371,,1878,235,,,,1,,possession,special,
51,,49,,16,,352,,49,562659,,1879,35,,,,1,,possession,special,
50,,50,,30,,352,,50,562750,,1879,56,,,,1,,possession,special,
50,,50,,45,,352,,50,562905,,1879,104,,,,0,,possession,special,
51,,49,,60,,352,,49,563110,,1879,142,,,,1,,possession,special,
49,,51,,75,,352,,51,563246,,1879,188,,,,4,,possession,special,
47,,53,,90,3,352,,53,563404,,1879,235,,,,1,,possession,special,
50,,50,,25,,352,,50,562859,,1880,69,,,,0,,possession,special,
41,,59,,45,,352,,59,563004,,1880,110,,,,2,,possession,special,
38,,62,,70,,352,,62,563316,,1880,176,,,,3,,possession,special,
42,,58,,90,,352,,58,563483,,1880,217,,,,3,,possession,special,
43,,57,,25,,352,,57,564324,,1881,75,,,,4,,possession,special,
31,,69,,45,1,352,,69,564625,,1881,127,,,,1,,possession,special,
38,,62,,70,,352,,62,565278,,1881,194,,,,0,,possession,special,
44,,56,,90,4,352,,56,565548,,1881,266,,,,2,,possession,special,
43,,57,,25,,352,,57,562970,,1882,67,,,,0,,possession,special,
57,,43,,45,2,352,,43,563103,,1882,123,,,,0,,possession,special,
57,,43,,71,,352,,43,563455,,1882,185,,,,2,,possession,special,
61,,39,,90,2,352,,39,563558,,1882,240,,,,4,,possession,special,
42,,58,,24,,352,,58,562836,,1883,53,,,,0,,possession,special,
49,,51,,44,,352,,51,563010,,1883,102,,,,0,,possession,special,
42,,58,,69,,352,,58,563328,,1883,185,,,,3,,possession,special,
46,,54,,90,1,352,,54,563503,,1883,233,,,,0,,possession,special,
57,,43,,25,,352,,43,564119,,1884,60,,,,0,,possession,special,
56,,44,,45,,352,,44,564410,,1884,101,,,,3,,possession,special,
53,,47,,70,,352,,47,565037,,1884,157,,,,6,,possession,special,
52,,48,,90,,352,,48,565349,,1884,196,,,,1,,possession,special,
42,,58,,24,,352,,58,564291,,1885,40,,,,0,,possession,special,
49,,51,,45,,352,,51,564593,,1885,127,,,,0,,possession,special,
55,,45,,69,,352,,45,565248,,1885,112,,,,1,,possession,special,
51,,49,,90,,352,,49,565501,,1885,165,,,,2,,possession,special,
37,,63,,25,,352,,63,564011,,1886,63,,,,1,,possession,special,
34,,66,,45,,352,,66,564360,,1886,39,,,,0,,possession,special,
37,,63,,70,,352,,63,564999,,1886,101,,,,3,,possession,special,
36,,64,,90,,352,,64,565338,,1886,223,,,,2,,possession,special,
59,,41,,25,,352,,41,564300,,1887,69,,,,1,,possession,special,
56,,44,,45,1,352,,44,564586,,1887,131,,,,0,,possession,special,
49,,51,,74,,352,,51,565333,,1887,207,,,,2,,possession,special,
48,,52,,90,1,352,,52,565519,,1887,256,,,,3,,possession,special,
23,,77,,25,,352,,77,564041,,1888,57,,,,1,,possession,special,
37,,63,,45,,352,,63,564394,,1888,105,,,,1,,possession,special,
40,,60,,70,,352,,60,565130,,1888,181,,,,2,,possession,special,
39,,61,,90,,352,,61,565350,,1888,215,,,,0,,possession,special,
36,,64,,24,,352,,64,568009,,1889,54,,,,0,,possession,special,
47,,53,,45,,352,,53,568097,,1889,109,,,,1,,possession,special,
48,,52,,70,,352,,52,568309,,1889,158,,,,1,,possession,special,
48,,52,,90,,352,,52,568418,,1889,208,,,,0,,possession,special,
35,,65,,25,,352,,65,566504,,1890,45,,,,1,,possession,special,
37,,63,,45,1,352,,63,566860,,1890,114,,,,1,,possession,special,
43,,57,,70,,352,,57,567400,,1890,185,,,,3,,possession,special,
45,,55,,90,1,352,,55,567688,,1890,244,,,,2,,possession,special,
56,,44,,25,,352,,44,570032,,1891,69,,,,2,,possession,special,
54,,46,,45,2,352,,46,570192,,1891,131,,,,2,,possession,special,
55,,45,,71,,352,,45,570416,,1891,199,,,,0,,possession,special,
46,,54,,90,6,352,,54,570636,,1891,292,,,,2,,possession,special,
47,,53,,25,,352,,53,566553,,1892,53,,,,4,,possession,special,
50,,50,,45,,352,,50,566881,,1892,97,,,,1,,possession,special,
54,,46,,70,,352,,46,567440,,1892,189,,,,3,,possession,special,
50,,50,,90,,352,,50,567707,,1892,168,,,,0,,possession,special,
40,,60,,25,,352,,60,566527,,1893,73,,,,0,,possession,special,
48,,52,,45,3,352,,52,566920,,1893,135,,,,1,,possession,special,
46,,54,,70,,352,,54,567444,,1893,215,,,,2,,possession,special,
49,,51,,90,6,352,,51,567803,,1893,295,,,,0,,possession,special,
21,,79,,25,,352,,79,569139,,1894,79,,,,1,,possession,special,
55,,45,,45,1,352,,45,569212,,1894,112,,,,1,,possession,special,
53,,47,,72,,352,,47,569484,,1894,227,,,,2,,possession,special,
49,,51,,90,1,352,,51,569568,,1894,250,,,,2,,possession,special,
53,,47,,24,,352,,47,566495,,1895,48,,,,1,,possession,special,
50,,50,,45,,352,,50,566847,,1895,99,,,,0,,possession,special,
51,,49,,70,,352,,49,567402,,1895,153,,,,3,,possession,special,
52,,48,,90,,352,,48,567680,,1895,189,,,,0,,possession,special,
59,,41,,25,,352,,41,566503,,1896,88,,,,0,,possession,special,
56,,44,,45,,352,,44,566836,,1896,99,,,,0,,possession,special,
56,,44,,70,,352,,44,567430,,1896,194,,,,4,,possession,special,
54,,46,,90,,352,,46,567705,,1896,202,,,,2,,possession,special,
43,,57,,27,,352,,57,566554,,1897,69,,,,0,,possession,special,
37,,63,,45,1,352,,63,566921,,1897,131,,,,2,,possession,special,
44,,56,,72,,352,,56,567455,,1897,203,,,,1,,possession,special,
47,,53,,90,5,352,,53,567791,,1897,258,,,,0,,possession,special,
54,,46,,25,,352,,46,565868,,1898,58,,,,1,,possession,special,
51,,49,,45,1,352,,49,565900,,1898,90,,,,1,,possession,special,
77,,23,,52,,352,,23,565920,,1898,109,,,,0,,possession,special,
56,,44,,70,,352,,44,565972,,1898,158,,,,0,,possession,special,
57,,43,,90,1,352,,43,566052,,1898,209,,,,2,,possession,special,
48,,52,,25,,352,,52,573052,,1899,66,,,,3,,possession,special,
50,,50,,45,1,352,,50,573423,,1899,107,,,,0,,possession,special,
43,,57,,70,,352,,57,573984,,1899,174,,,,0,,possession,special,
40,,60,,90,,352,,60,574262,,1899,205,,,,1,,possession,special,
23,,77,,25,,352,,77,575691,,1900,56,,,,3,,possession,special,
44,,56,,45,1,352,,56,575849,,1900,129,,,,0,,possession,special,
46,,54,,70,,352,,54,576162,,1900,164,,,,3,,possession,special,
49,,51,,88,,352,,51,576323,,1900,163,,,,2,,possession,special,
65,,35,,25,,352,,35,576823,,1901,56,,,,3,,possession,special,
59,,41,,45,,352,,41,576925,,1901,67,,,,0,,possession,special,
55,,45,,70,,352,,45,577207,,1901,240,,,,0,,possession,special,
53,,47,,90,,352,,47,577363,,1901,186,,,,2,,possession,special,
35,,65,,28,,352,,65,573096,,1902,82,,,,1,,possession,special,
34,,66,,45,,352,,66,573422,,1902,126,,,,4,,possession,special,
32,,68,,73,,352,,68,573923,,1902,179,,,,0,,possession,special,
32,,68,,90,4,352,,68,574254,,1902,238,,,,1,,possession,special,
49,,51,,17,,352,,51,572359,,1903,49,,,,2,,possession,special,
40,,60,,42,,352,,60,572417,,1903,100,,,,3,,possession,special,
52,,48,,66,,352,,48,572469,,1903,158,,,,0,,possession,special,
40,,60,,71,,352,,60,572482,,1903,172,,,,3,,possession,special,
